Student Name,House,Year,Wand Type,Pet,Potions Grade,Defense Against the Dark Arts Grade,Transfiguration Grade,Spells Learned,Quidditch Position,Points Earned for House,Detentions,Participation in Dueling Club,Triwizard Tournament Involvement,Items Owned,Knuts Spent in Hogsmeade,Attendance at Classes,Magical Accidents
Lavender Boot,SLYTHERIN,7,"12 inches, yew, unicorn hair core",Owl,Outstanding,Exceeds Expectations,Exceeds Expectations,27,See)ker,198,4,No,Yes,"Sneakoscope, Time-Turner, Extendable Ears",126,84,10
Fred Spinnet,Slytherin,1,"9 inches, elm, veela hair core",Muggle Born,Acceptable,Acceptable,Exceeds Expectations,24,Keeper,179,5,No,Yes,Time-Turner,393,83,0
Susan Diggory,Slytherin,1,"12 inches, yew, unicorn hair core",Cat,Outstanding,Acceptable,Exceeds Expectations,11,Se'eker,-71,3,No,Yes,"Sneakoscope, Firebolt",419,41,4
Pansy Patil,Ravenclaw,3,"11 inches, holly, phoenix feather core",Dragon,Poor,Exceeds Expectations,Acceptable,29,,23,1,No,Yes,"Firebolt, Extendable Ears",296,55,7
Fred Zabini,Gryffindor,7,"9 inches, elm, veela hair core",,Exceeds Expectations,Exceeds Expectations,Acceptable,7,Seeker,51,2,Yes,Yes,Marauder's Map,474,82,0
Terry Spinnet,Slytherin,4,"11 inches, holly, phoenix feather core",Cat,Outstanding,Acceptable,Poor,16,Beater,-19,0,Yes,Yes,"Firebolt, Time-Turner, Extendable Ears",400,72,9
Blaise Lovegood,Slytherin,6,"10 inches, oak, dragon heartstring core",Dragon,Poor,Poor,Outstanding,19,Beater,-17,0,No,Yes,"Marauder's Map, Firebolt",292,98,8
,Hufflepuff,7,"11 inches, holly, phoenix feather core",Muggle Born,Exceeds Expectations,Poor,Poor,13,Keeper,75,2,Yes,Yes,"Firebolt, Sneakoscope",143,69,5
,Slytherin,5,"12 inches, yew, unicorn hair core",,Exceeds Expectations,Poor,Exceeds Expectations,24,Keeper,-52,2,Yes,Yes,Marauder's Map,431,50,4
Draco Thomas,Slytherin,1,"12 inches, yew, unicorn hair core",Muggle Born,Poor,Poor,Exceeds Expectations,7,,-63,4,No,No,"Sneakoscope, Invisibility Cloak",344,87,3
Padma Longbottom,Slytherin,4,"11 inches, holly, phoenix feather core",Toad,Acceptable,Acceptable,Poor,28,,-20,5,Yes,No,"Marauder's Map, Time-Turner",53,82,0
Ron Parkinson,,6,"9 inches, elm, veela hair core",Cat,Exceeds Expectations,Outstanding,Acceptable,30,Keeper,-24,0,No,Yes,"Firebolt, Extendable Ears",427,27,2
Pansy Brown,,6,"12 inches, yew, unicorn hair core",,Exceeds Expectations,Outstanding,Outstanding,12,Seeker,-53,0,Yes,Yes,Firebolt,136,96,6
Neville Zabini,Hufflepuff,1,"12 inches, yew, unicorn hair core",Toad,Exceeds Expectations,Poor,Outstanding,26,Seeker,118,0,No,No,Sneakoscope,61,93,0
Ginny Bell,Ravenclaw,5,"12 inches, yew, unicorn hair core",Cat,Exceeds Expectations,Outstanding,Acceptable,12,,195,4,Yes,No,"Time-Turner, Invisibility Cloak, Marauder's Map",63,88,5
,Hufflepuff,7,"9 inches, elm, veela hair core",Muggle Born,,Outstanding,Outstanding,7,Beater,-8,5,No,Yes,Invisibility Cloak,372,76,0
Ginny Weasley,Ravenclaw,2,"9 inches, elm, veela hair core",Dragon,,Poor,Outstanding,19,Keeper,177,5,Yes,No,Invisibility Cloak,167,68,6
Alicia Thomas,Hufflepuff,1,"10 inches, oak, dragon heartstring core",,Outstanding,Outstanding,Acceptable,30,Beater,69,5,Yes,Yes,Marauder's Map,75,26,7
Draco Thomas,,3,"10 inches, oak, dragon heartstring core",Owl,Poor,Exceeds Expectations,Outstanding,10,Seeker,71,5,Yes,No,Extendable Ears,61,92,7
,,3,"9 inches, elm, veela hair core",Cat,Exceeds Expectations,Acceptable,Outstanding,25,Keeper,58,5,Yes,No,"Firebolt, Invisibility Cloak",468,51,0
Neville Spinnet,Hufflepuff,1,"9 inches, elm, veela hair core",Muggle Born,Exceeds Expectations,Acceptable,Acceptable,17,,43,3,No,Yes,"Extendable Ears, Firebolt",110,44,3
Blaise Bones,Gryffindor,1,"11 inches, holly, phoenix feather core",,Acceptable,Acceptable,Acceptable,13,Seeker,30,4,No,Yes,"Sneakoscope, Firebolt, Time-Turner",193,29,7
Terry Boot,Slytherin,3,"11 inches, holly, phoenix feather core",Muggle Born,,Exceeds Expectations,Exceeds Expectations,5,Keeper,84,4,Yes,Yes,"Sneakoscope, Firebolt",314,97,6
Blaise Bones,Hufflepuff,6,"10 inches, oak, dragon heartstring core",Muggle Born,Outstanding,Acceptable,Poor,24,Beater,160,2,No,No,"Time-Turner, Invisibility Cloak, Firebolt",148,72,1
Ginny Finnigan,Hufflepuff,5,"9 inches, elm, veela hair core",Dragon,Poor,Poor,Acceptable,6,Keeper,131,4,No,Yes,"Invisibility Cloak, Time-Turner",104,74,8
Parvati Thomas,Slytherin,2,"11 inches, holly, phoenix feather core",Cat,,Poor,Acceptable,6,Chaser,-46,4,No,No,"Firebolt, Invisibility Cloak, Extendable Ears",265,98,10
Draco Chang,Hufflepuff,6,"10 inches, oak, dragon heartstring core",Dragon,Outstanding,Poor,Exceeds Expectations,20,Keeper,-81,5,Yes,Yes,Extendable Ears,474,74,5
Terry Parkinson,Ravenclaw,7,"9 inches, elm, veela hair core",Owl,Poor,Poor,Acceptable,26,,17,2,Yes,No,Firebolt,241,30,2
Fred Spinnet,Gryffindor,5,"10 inches, oak, dragon heartstring core",Toad,Exceeds Expectations,Acceptable,Acceptable,28,Chaser,15,2,No,Yes,"Sneakoscope, Time-Turner, Firebolt",311,92,8
Cedric Patil,Slytherin,6,"10 inches, oak, dragon heartstring core",,Poor,Poor,Acceptable,22,,88,5,No,No,Sneakoscope,160,90,5
,Gryffindor,3,"9 inches, elm, veela hair core",,Poor,Poor,Outstanding,14,Seeker,-58,3,No,Yes,"Time-Turner, Extendable Ears, Sneakoscope",265,43,5
Susan Diggory,Gryffindor,5,"9 inches, elm, veela hair core",Owl,Poor,Acceptable,Acceptable,27,Keeper,-90,2,No,No,"Extendable Ears, Marauder's Map",301,64,3
,Hufflepuff,2,"10 inches, oak, dragon heartstring core",Muggle Born,Exceeds Expectations,Acceptable,Exceeds Expectations,13,Chaser,19,4,Yes,No,"Extendable Ears, Marauder's Map, Sneakoscope",272,57,10
George Finnigan,,7,"12 inches, yew, unicorn hair core",,Acceptable,Outstanding,Exceeds Expectations,15,Chaser,141,1,Yes,Yes,"Firebolt, Extendable Ears",445,89,1
Harry Longbottom,,3,"12 inches, yew, unicorn hair core",Dragon,Acceptable,Poor,Outstanding,14,Seeker,32,2,Yes,No,Extendable Ears,80,90,2
Katie Granger,Gryffindor,3,"9 inches, elm, veela hair core",,Poor,Exceeds Expectations,Acceptable,17,Beater,-75,2,Yes,Yes,"Marauder's Map, Time-Turner",365,41,9
Seamus Spixnnet,,3,"11 inches, holly, phoenix feather core",Muggle Born,Acceptable,Outstanding,Acceptable,26,,86,2,No,No,Extendable Ears,368,33,3
Susan Longbottom,Gryffindor,1,"10 inches, oak, dragon heartstring core",Owl,Exceeds Expectations,Outstanding,Exceeds Expectations,25,Seeker,113,4,Yes,No,Extendable Ears,318,73,2
Angelina Thomas,,2,"11 inches, holly, phoenix feather core",Owl,Poor,Exceeds Expectations,Exceeds Expectations,14,Bea&ter,86,3,No,Yes,Sneakoscope,46,43,2
Alicia Finnigan,Ravenclaw,5,"12 inches, yew, unicorn hair core",Cat,Acceptable,Exceeds Expectations,Outstanding,28,Kee:per,10,0,Yes,Yes,"Extendable Ears, Time-Turner",313,60,9
Cho Parkinson,Gryffindor,7,"12 inches, yew, unicorn hair core",Muggle Born,Poor,Outstanding,Exceeds Expectations,13,,19,2,Yes,No,"Time-Turner, Firebolt, Marauder's Map",418,46,2
Dean Zabini,,4,"12 inches, yew, unicorn hair core",,Exceeds Expectations,Poor,Poor,5,Chaser,-46,5,Yes,Yes,Extendable Ears,303,46,2
Padma Bones,Hufflepuff,3,"11 inches, holly, phoenix feather core",Dragon,Acceptable,Acceptable,Exceeds Expectations,11,Chase#r,-7,4,Yes,No,Sneakoscope,82,44,5
Draco Zabini,Hufflepuff,5,"9 inches, elm, veela hair core",Dragon,Poor,Exceeds Expectations,Exceeds Expectations,14,Seeker,151,2,No,No,"Invisibility Cloak, Marauder's Map",383,45,10
Harry Thomas,GRYFFINDOR,2,"10 inches, oak, dragon heartstring core",Owl,Exceeds Expectations,Acceptable,Exceeds Expectations,13,Seeker,-55,2,No,Yes,"Time-Turner, Invisibility Cloak, Firebolt",399,44,6
Draco Brown,,2,"9 inches, elm, veela hair core",Toad,Outstanding,Exceeds Expectations,Outstanding,11,,31,2,No,Yes,"Sneakoscope, Time-Turner, Extendable Ears",220,63,5
,Hufflepuff,2,"12 inches, yew, unicorn hair core",Toad,Poor,Exceeds Expectations,Poor,18,,-94,1,Yes,Yes,"Marauder's Map, Extendable Ears, Sneakoscope",24,43,5
Katie Bones,,4,"10 inches, oak, dragon heartstring core",Muggle Born,Poor,Acceptable,Poor,15,Seeker,132,3,No,No,"Extendable Ears, Firebolt",77,50,0
George Boot,Ravenclaw,5,"11 inches, holly, phoenix feather core",Muggle Born,Acceptable,Poor,Poor,28,Seeker,75,1,Yes,Yes,Firebolt,266,75,10
Terrxy Granger,Slytherin,5,"12 inches, yew, unicorn hair core",Owl,Acceptable,Poor,Outstanding,16,Beater,90,1,Yes,No,"Invisibility Cloak, Extendable Ears",461,65,8
Ron Parkinson,Hufflepuff,2,"9 inches, elm, veela hair core",Dragon,Exceeds Expectations,Acceptable,Outstanding,6,Beater,101,2,No,No,"Invisibility Cloak, Extendable Ears",222,64,1
Dean Malfoy,Hufflepuff,2,"11 inches, holly, phoenix feather core",,Outstanding,Outstanding,Poor,30,Chaser,45,4,No,No,"Extendable Ears, Invisibility Cloak, Marauder's Map",313,50,1
Angelina Thomas,Gryffindor,4,"9 inches, elm, veela hair core",Muggle Born,,Acceptable,Acceptable,27,Keeper,71,0,Yes,No,"Sneakoscope, Time-Turner, Extendable Ears",116,86,7
Blaise Spinnet,Hufflepuff,3,"10 inches, oak, dragon heartstring core",Toad,Poor,Poor,Acceptable,26,Keeper,-7,4,No,No,"Sneakoscope, Invisibility Cloak",352,86,8
Ginny Diggory,Gryffindor,5,"9 inches, elm, veela hair core",Muggle Born,Outstanding,Outstanding,Poor,16,Beater,-93,0,Yes,Yes,Sneakoscope,188,79,7
Alicia Chang,Hufflepuff,5,"12 inches, yew, unicorn hair core",Toad,Acceptable,Exceeds Expectations,Poor,21,Seeker,152,4,Yes,No,Invisibility Cloak,398,85,6
,Slytherin,7,"9 inches, elm, veela hair core",Cat,Exceeds Expectations,Acceptable,Acceptable,7,,-93,4,Yes,No,"Time-Turner, Invisibility Cloak, Sneakoscope",58,41,5
Draco Chang,Gryffindor,3,"11 inches, holly, phoenix feather core",Muggle Born,Acceptable,Acceptable,Poor,14,Beater,78,3,Yes,Yes,"Firebolt, Invisibility Cloak",183,42,1
Alicia Weasley,Gryffindor,7,"9 inches, elm, veela hair core",Muggle Born,Exceeds Expectations,Acceptable,Poor,16,Keeper,102,3,No,No,"Marauder's Map, Firebolt, Sneakoscope",378,78,6
George Zabini,Gryffindor,2,"11 inches, holly, phoenix feather core",Dragon,Poor,Outstanding,Exceeds Expectations,26,Seeker,16,2,Yes,No,"Time-Turner, Extendable Ears, Marauder's Map",403,99,5
Parvati Spinnet,Gryffindor,5,"12 inches, yew, unicorn hair core",Owl,Exceeds Expectations,Acceptable,Outstanding,17,Chaser,19,1,Yes,Yes,"Marauder's Map, Time-Turner",283,27,2
Susan Finnigan,Ravenclaw,5,"12 inches, yew, unicorn hair core",Muggle Born,Poor,Exceeds Expectations,Acceptable,10,,157,1,Yes,No,"Time-Turner, Firebolt",461,35,0
Ginny Malfooy,Slytherin,3,"9 inches, elm, veela hair core",Muggle Born,,Acceptable,Poor,28,Bea}ter,125,1,Yes,Yes,Extendable Ears,293,40,2
Padrma Malfoy,,3,"11 inches, holly, phoenix feather core",,Exceeds Expectations,Exceeds Expectations,Exceeds Expectations,15,Chaser,0,3,No,No,Marauder's Map,451,81,9
Katie Chang,SLYTHERIN,7,"10 inches, oak, dragon heartstring core",Owl,,Acceptable,Acceptable,20,Beater,-65,4,No,Yes,Invisibility Cloak,71,71,8
Terry Bboot,Slytherin,6,"12 inches, yew, unicorn hair core",Cat,Acceptable,Exceeds Expectations,Poor,5,Chaser,104,2,No,No,Firebolt,281,29,1
,Ravenclaw,5,"9 inches, elm, veela hair core",Dragon,Outstanding,Exceeds Expectations,Poor,20,,39,4,Yes,No,"Marauder's Map, Sneakoscope, Extendable Ears",468,41,10
Neville Spinnet,Hufflepuff,6,"12 inches, yew, unicorn hair core",,Poor,Outstanding,Exceeds Expectations,16,Seeker,-9,0,Yes,No,Time-Turner,232,100,6
Susan Lovegood,,2,"10 inches, oak, dragon heartstring core",Dragon,Poor,Outstanding,Exceeds Expectations,23,Keeper,-35,5,No,No,Extendable Ears,440,99,9
Draco Bell,Ravenclaw,3,"10 inches, oak, dragon heartstring core",Toad,Outstanding,Outstanding,Outstanding,18,Seeker,-44,4,Yes,No,"Marauder's Map, Invisibility Cloak",29,65,3
Ginny Potter,Ravenclaw,4,"10 inches, oak, dragon heartstring core",Cat,Acceptable,Acceptable,Acceptable,29,,-54,4,Yes,No,"Time-Turner, Sneakoscope",6,91,8
Luna Granger,,5,"9 inches, elm, veela hair core",Cat,Exceeds Expectations,Exceeds Expectations,Acceptable,21,Chaser,-14,0,Yes,No,"Extendable Ears, Invisibility Cloak, Firebolt",500,25,0
George Parkinson,Ravenclaw,7,"12 inches, yew, unicorn hair core",,Poor,Outstanding,Acceptable,9,Beater,144,0,Yes,Yes,Marauder's Map,290,85,6
Hermione Weasley,Hufflepuff,3,"10 inches, oak, dragon heartstring core",Cat,Outstanding,Outstanding,Poor,11,Beater,-14,2,No,Yes,"Firebolt, Sneakoscope, Extendable Ears",74,69,3
Katie Johnson,Ravenclaw,7,"11 inches, holly, phoenix feather core",Toad,Outstanding,Outstanding,Poor,12,Keeper,156,0,Yes,No,Extendable Ears,163,71,10
Ron Weasley,Hufflepuff,1,"10 inches, oak, dragon heartstring core",Muggle Born,Outstanding,Acceptable,Poor,29,Keeper,77,2,No,No,"Time-Turner, Firebolt, Invisibility Cloak",405,100,0
Dean Chang,RAVENCLAW,2,"11 inches, holly, phoenix feather core",,Acceptable,Acceptable,Acceptable,26,Chaser,1,4,Yes,Yes,Firebolt,76,50,4
Terry Boot,,2,"10 inches, oak, dragon heartstring core",Cat,Exceeds Expectations,Exceeds Expectations,Exceeds Expectations,21,Seeker,112,5,Yes,Yes,"Invisibility Cloak, Time-Turner, Firebolt",214,33,10
Terry Lovegood,Hufflepuff,2,"11 inches, holly, phoenix feather core",Dragon,Acceptable,Acceptable,Outstanding,24,Ch#aser,76,0,No,No,Marauder's Map,260,84,7
Fred Spinnet,Ravenclaw,5,"9 inches, elm, veela hair core",Muggle Born,Acceptable,Exceeds Expectations,Outstanding,20,Chaser,-88,3,Yes,Yes,"Firebolt, Marauder's Map",390,64,0
Ron Brown,,3,"9 inches, elm, veela hair core",Dragon,Exceeds Expectations,Exceeds Expectations,Poor,14,Keeper,193,1,No,No,"Extendable Ears, Firebolt",131,74,0
Alicia Chang,Hufflepuff,1,"10 inches, oak, dragon heartstring core",Muggle Born,Acceptable,Outstanding,Acceptable,23,Beater,59,3,No,No,"Sneakoscope, Time-Turner",432,87,9
Terry Patil,,3,"10 inches, oak, dragon heartstring core",Owl,Exceeds Expectations,Poor,Outstanding,23,Beater,-98,0,Yes,Yes,"Marauder's Map, Extendable Ears",248,72,5
Katie Brown,Ravenclaw,2,"12 inches, yew, unicorn hair core",Cat,Exceeds Expectations,Exceeds Expectations,Acceptable,15,Beater,30,5,No,Yes,Extendable Ears,153,82,3
Lavender Zabini,Gryffindor,4,"11 inches, holly, phoenix feather core",Toad,Acceptable,Exceeds Expectations,Outstanding,19,Beater,-17,0,Yes,No,"Time-Turner, Marauder's Map",65,75,1
Draco Patil,Slytherin,3,"12 inches, yew, unicorn hair core",Muggle Born,Outstanding,Exceeds Expectations,Outstanding,8,Seeker,-82,4,No,No,Firebolt,201,96,2
Harry Finnigan,Slytherin,6,"10 inches, oak, dragon heartstring core",Owl,Acceptable,Acceptable,Outstanding,26,,198,0,Yes,Yes,Extendable Ears,223,98,6
Padma Johnson,RAVENCLAW,5,"9 inches, elm, veela hair core",Toad,Outstanding,Poor,Exceeds Expectations,22,Chaser,134,4,Yes,Yes,Sneakoscope,306,53,3
Harry Brown,Ravenclaw,3,"11 inches, holly, phoenix feather core",Muggle Born,Acceptable,Poor,Exceeds Expectations,16,Seeker,149,0,No,No,"Marauder's Map, Invisibility Cloak, Firebolt",144,64,1
Ron Bell,,6,"10 inches, oak, dragon heartstring core",Muggle Born,Exceeds Expectations,Outstanding,Poor,11,Beater,68,3,Yes,Yes,Invisibility Cloak,422,84,6
Harry Thomas,Ravenclaw,2,"12 inches, yew, unicorn hair core",Cat,Poor,Exceeds Expectations,Acceptable,5,Seeker,154,2,Yes,No,Sneakoscope,140,32,4
Fred Potter,SLYTHERIN,1,"12 inches, yew, unicorn hair core",Dragon,Poor,Exceeds Expectations,Acceptable,15,Chaser,134,4,No,No,"Firebolt, Extendable Ears",428,52,7
Ginny Parkinson,Slytherin,5,"10 inches, oak, dragon heartstring core",Dragon,Acceptable,Acceptable,Outstanding,5,Keeper,144,3,No,No,"Firebolt, Invisibility Cloak",346,40,6
,SLYTHERIN,1,"9 inches, elm, veela hair core",Muggle Born,Outstanding,Exceeds Expectations,Outstanding,9,Keeper,123,0,No,No,"Marauder's Map, Sneakoscope, Extendable Ears",171,31,8
Pansy Bell,Slytherin,1,"10 inches, oak, dragon heartstring core",Dragon,Poor,Outstanding,Poor,10,Chaser,-70,3,No,No,"Firebolt, Time-Turner, Extendable Ears",298,58,9
Angelina Chang,Slytherin,5,"12 inches, yew, unicorn hair core",,Acceptable,Exceeds Expectations,Outstanding,28,Chaser,96,2,No,Yes,"Invisibility Cloak, Firebolt, Time-Turner",158,50,10
Hermione Longbottom,Gryffindor,2,"12 inches, yew, unicorn hair core",Muggle Born,Exceeds Expectations,Exceeds Expectations,Poor,28,Seeker,-9,2,Yes,No,"Marauder's Map, Time-Turner, Firebolt",222,50,4
,Ravenclaw,1,"11 inches, holly, phoenix feather core",Dragon,Exceeds Expectations,Acceptable,Outstanding,19,Beater,107,5,No,No,Marauder's Map,365,82,5
Terry Finnigan,,3,"9 inches, elm, veela hair core",Owl,Poor,Poor,Poor,27,Beater,95,2,Yes,Yes,Time-Turner,199,59,7
Terry Thomas,Hufflepuff,1,"12 inches, yew, unicorn hair core",Muggle Born,Exceeds Expectations,Poor,Exceeds Expectations,15,Keeper,142,3,Yes,Yes,"Time-Turner, Extendable Ears",90,52,4
Luna Malfoy,Gryffindor,4,"11 inches, holly, phoenix feather core",Owl,Outstanding,Outstanding,Exceeds Expectations,9,Chaser,-28,2,Yes,Yes,"Extendable Ears, Sneakoscope, Time-Turner",118,82,10
Neville Potter,Gryffindor,3,"12 inches, yew, unicorn hair core",Cat,Poor,Outstanding,Poor,7,Beater,90,5,Yes,No,"Marauder's Map, Sneakoscope, Extendable Ears",370,31,6
Cho Bell,Hufflepuff,1,"12 inches, yew, unicorn hair core",Cat,Acceptable,Acceptable,Acceptable,13,Keeper,-68,0,Yes,No,"Sneakoscope, Firebolt",71,28,9
Dean Bell,,3,"11 inches, holly, phoenix feather core",Dragon,Exceeds Expectations,Poor,Outstanding,24,,84,5,No,No,Marauder's Map,31,48,9
Katie Malfoy,Hufflepuff,4,"11 inches, holly, phoenix feather core",Muggle Born,,Exceeds Expectations,Acceptable,14,Seeker,187,4,No,No,Sneakoscope,382,55,0
,,4,"11 inches, holly, phoenix feather core",Owl,Poor,Acceptable,Outstanding,13,Seeke?r,153,0,No,No,"Extendable Ears, Time-Turner",366,29,2
Draco Diggory,Slytherin,2,"11 inches, holly, phoenix feather core",Dragon,Acceptable,Poor,Poor,26,Chaser,-23,0,No,Yes,"Marauder's Map, Firebolt, Invisibility Cloak",120,33,1
Lavender Johnson,,3,"9 inches, elm, veela hair core",Owl,Outstanding,Outstanding,Exceeds Expectations,23,Keeper,85,5,Yes,Yes,"Firebolt, Invisibility Cloak, Sneakoscope",274,83,10
Luna Bones,Gryffindor,5,"12 inches, yew, unicorn hair core",Toad,Poor,Exceeds Expectations,Acceptable,12,Chaser,-75,3,Yes,No,"Time-Turner, Firebolt",251,97,8
Fred Longbottom,Hufflepuff,2,"11 inches, holly, phoenix feather core",Muggle Born,Outstanding,Outstanding,Acceptable,15,,95,2,No,No,"Extendable Ears, Firebolt, Marauder's Map",384,73,9
Blaise Brown,Ravenclaw,6,"10 inches, oak, dragon heartstring core",Dragon,Acceptable,Outstanding,Outstanding,12,,95,1,Yes,No,"Time-Turner, Marauder's Map",86,53,1
Blaise Weasley,Gryffindor,7,"9 inches, elm, veela hair core",,Poor,Acceptable,Poor,25,Keepe.r,-61,3,No,Yes,Time-Turner,98,40,7
Parvati Boot,Hufflepuff,5,"9 inches, elm, veela hair core",Dragon,Acceptable,Outstanding,Acceptable,27,,168,4,Yes,No,Firebolt,389,98,6
Hermione Spinnet,Ravenclaw,7,"9 inches, elm, veela hair core",Dragon,Exceeds Expectations,Poor,Acceptable,11,Seeker,-21,2,No,No,"Invisibility Cloak, Marauder's Map, Firebolt",381,49,9
Alicia Lovegood,Gryffindor,5,"9 inches, elm, veela hair core",Muggle Born,Exceeds Expectations,Acceptable,Outstanding,15,Beater,-67,5,No,Yes,"Extendable Ears, Time-Turner",456,67,5
Susan Diggeory,Gryffindor,6,"9 inches, elm, veela hair core",Toad,Exceeds Expectations,Acceptable,Acceptable,10,Beat:er,16,1,No,Yes,"Marauder's Map, Invisibility Cloak, Extendable Ears",106,47,2
Luna Brown,Slytherin,4,"11 inches, holly, phoenix feather core",Owl,Exceeds Expectations,Outstanding,Exceeds Expectations,27,,-59,5,No,Yes,"Time-Turner, Invisibility Cloak, Marauder's Map",36,30,10
Harry Potter,Hufflepuff,1,"10 inches, oak, dragon heartstring core",Toad,Outstanding,Outstanding,Exceeds Expectations,9,Keeper,175,3,Yes,Yes,"Extendable Ears, Sneakoscope, Invisibility Cloak",30,25,10
Dean Zabini,Slytherin,2,"9 inches, elm, veela hair core",Muggle Born,Poor,Outstanding,Exceeds Expectations,17,,32,0,No,No,"Firebolt, Invisibility Cloak, Marauder's Map",488,56,10
,Ravenclaw,2,"11 inches, holly, phoenix feather core",Muggle Born,Poor,Outstanding,Outstanding,18,Beater,143,4,Yes,Yes,"Extendable Ears, Firebolt",262,39,5
Ron Spinnet,,1,"11 inches, holly, phoenix feather core",Toad,Outstanding,Exceeds Expectations,Poor,26,Chaser,157,0,No,No,"Time-Turner, Extendable Ears, Invisibility Cloak",136,50,9
,Ravenclaw,3,"12 inches, yew, unicorn hair core",Owl,Acceptable,Outstanding,Poor,19,Chaser,135,5,No,No,Firebolt,381,50,0
Terry Granger,,4,"11 inches, holly, phoenix feather core",Owl,Acceptable,Poor,Exceeds Expectations,12,Keeper,67,3,No,Yes,"Firebolt, Invisibility Cloak, Extendable Ears",179,96,1
,Hufflepuff,5,"11 inches, holly, phoenix feather core",Cat,Poor,Outstanding,Acceptable,7,Beater,90,2,No,No,"Time-Turner, Extendable Ears",441,70,10
Dkean Boot,Hufflepuff,6,"11 inches, holly, phoenix feather core",Cat,Poor,Poor,Exceeds Expectations,9,Beater,-43,4,Yes,Yes,Firebolt,39,85,6
Lavender Longbottom,,4,"10 inches, oak, dragon heartstring core",Toad,Outstanding,Poor,Outstanding,19,Chaser,-35,0,Yes,No,"Time-Turner, Extendable Ears",157,40,2
Hermione Potter,Ravenclaw,5,"11 inches, holly, phoenix feather core",,Acceptable,Acceptable,Outstanding,30,Keeper,176,2,No,No,"Invisibility Cloak, Time-Turner",390,78,2
Draco Malfoy,Slytherin,3,"11 inches, holly, phoenix feather core",Dragon,Exceeds Expectations,Outstanding,Poor,13,Beater,183,3,No,Yes,"Marauder's Map, Time-Turner, Sneakoscope",273,32,4
SCeamus Thomas,Slytherin,7,"9 inches, elm, veela hair core",Owl,Outstanding,Exceeds Expectations,Poor,22,,-74,5,Yes,Yes,Marauder's Map,350,59,4
Katie Johnson,,3,"11 inches, holly, phoenix feather core",Owl,Poor,Acceptable,Outstanding,11,,-4,1,No,No,"Firebolt, Sneakoscope, Extendable Ears",322,42,3
